ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region,region_distribution/126/percentage,region_distribution/126/region,region_distribution/127/percentage,region_distribution/127/region
"In the aftermath of the worst terrorist attack on Hispanic Americans in our country’s history, we hit pause on the campaign so I could be here in El Paso. El Paso has proven that it is stronger than any attack against it. But this moment has been a wake up call for America, and I see more clearly than ever what I need to do in this campaign.  

Now, we’re going to take this fight to the source, to the man that has caused this pain and placed us in this peril: Donald Trump. 

It’s going to take all of us in this next stage of our campaign. Will you make a contribution to help us win in 2020?",2019-08-15T14:18:44+0000,Beto for America,0,99,0,999,0.002959,"Washington, District of Columbia",0.02071,North Carolina,0.008876,Kansas,0.02071,Kentucky,0.02071,Michigan,0.014793,Minnesota,0.023669,Missouri,0.002959,New Hampshire,0.023669,New Mexico,0.026627,New York,0.023669,Ohio,0.014793,Indiana,0.011834,Oklahoma,0.014793,Pennsylvania,0.014793,South Carolina,0.011834,Tennessee,0.384615,Texas,0.002959,Utah,0.011834,Washington,0.011834,Maryland,0.017751,Iowa,0.017751,Illinois,0.011834,Georgia,0.005917,South Dakota,0.002959,Idaho,0.002959,Maine,0.005917,Massachusetts,0.002959,Mississippi,0.002959,Montana,0.008876,Nevada,0.011834,New Jersey,0.005917,North Dakota,0.011834,Virginia,0.044379,Florida,0.002959,Louisiana,0.002959,Nebraska,0.005917,Wisconsin,0.011834,Alabama,0.02071,Arizona,0.014793,Arkansas,0.085799,California,0.014793,Colorado,0.011834,Connecticut,0.005917,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In the aftermath of the worst terrorist attack on Hispanic Americans in our country’s history, we hit pause on the campaign so I could be here in El Paso. But I know that is not going to be enough. Everything is outweighed by my responsibility to this country — because in a democracy, none of us can afford to sit on the sidelines.

Some have suggested that I run again for Senate. But that won’t be enough for my family, my community, or my country. I have to take this fight to the source, to the man that has caused this pain and placed us in this peril: Donald Trump.

It’s going to take all of us to win in 2020. Even the greatest candidate in the world cannot defeat Donald Trump on their own. So in the next few weeks, we’ll need to raise a lot more money to compete as hard as possible.

Can you make a contribution today to help us enter the next phase of this campaign and defeat Donald Trump?",2019-08-15T14:18:42+0000,Beto for America,0,99,1000,4999,0.001321,Alaska,0.030383,Pennsylvania,0.010568,Michigan,0.009247,Minnesota,0.01321,Missouri,0.010568,New Jersey,0.009247,New Mexico,0.043593,New York,0.027741,North Carolina,0.01321,Ohio,0.011889,Oregon,0.006605,South Carolina,0.007926,Maryland,0.002642,South Dakota,0.017173,Tennessee,0.446499,Texas,0.003963,Vermont,0.021136,Virginia,0.023778,Washington,0.007926,West Virginia,0.001321,Wyoming,0.005284,Connecticut,0.003963,Iowa,0.01321,Massachusetts,0.002642,Maine,0.002642,Hawaii,0.001321,Nevada,0.001321,Idaho,0.002642,Kansas,0.005284,Mississippi,0.001321,Nebraska,0.006605,New Hampshire,0.002642,North Dakota,0.005284,Oklahoma,0.001321,Utah,0.002642,Wisconsin,0.001321,Alabama,0.011889,Arizona,0.005284,Louisiana,0.006605,Arkansas,0.080581,California,0.015852,Colorado,0.002642,Delaware,0.007926,"Washington, District of Columbia",0.040951,Florida,0.01321,Georgia,0.019815,Illinois,0.006605,Indiana,0.006605,Kentucky,0.002642,Montana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In the aftermath of the worst terrorist attack on Hispanic Americans in our country’s history, we hit pause on the campaign so I could be here in El Paso. El Paso has proven that it is stronger than any attack against it. But this moment has been a wake up call for America, and I see more clearly than ever what I need to do in this campaign.  

Now, we’re going to take this fight to the source, to the man that has caused this pain and placed us in this peril: Donald Trump. 

It’s going to take all of us in this next stage of our campaign. Will you make a contribution to help us win in 2020?",2019-08-15T14:18:42+0000,Beto for America,0,99,0,999,0.023121,Colorado,0.023121,Massachusetts,0.011561,Wisconsin,0.017341,Washington,0.023121,Virginia,0.410405,Texas,0.017341,Tennessee,0.00578,South Carolina,0.040462,Pennsylvania,0.023121,Ohio,0.011561,North Carolina,0.063584,New York,0.023121,New Mexico,0.017341,New Hampshire,0.00578,Michigan,0.034682,Florida,0.011561,Connecticut,0.098266,California,0.017341,Arkansas,0.023121,Arizona,0.00578,North Dakota,0.00578,Georgia,0.00578,West Virginia,0.017341,Oregon,0.017341,Missouri,0.00578,Kentucky,0.00578,Kansas,0.00578,Iowa,0.017341,Illinois,0.00578,Idaho,0.00578,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In the aftermath of the worst terrorist attack on Hispanic Americans in our country’s history, we hit pause on the campaign so I could be here in El Paso. But I know that is not going to be enough. Everything is outweighed by my responsibility to this country — because in a democracy, none of us can afford to sit on the sidelines.

Some have suggested that I run again for Senate. But that won’t be enough for my family, my community, or my country. I have to take this fight to the source, to the man that has caused this pain and placed us in this peril: Donald Trump.

It’s going to take all of us to win in 2020. Even the greatest candidate in the world cannot defeat Donald Trump on their own. So in the next few weeks, we’ll need to raise a lot more money to compete as hard as possible.

Can you make a contribution today to help us enter the next phase of this campaign and defeat Donald Trump?",2019-08-15T14:18:41+0000,Beto for America,0,99,1000,4999,0.008169,Alabama,0.038121,Pennsylvania,0.011572,Nevada,0.006127,New Hampshire,0.014976,New Jersey,0.00885,New Mexico,0.066712,New York,0.027229,North Carolina,0.003404,North Dakota,0.03676,Ohio,0.016338,Oklahoma,0.00885,Oregon,0.005446,Rhode Island,0.002042,Montana,0.013615,South Carolina,0.002042,South Dakota,0.014295,Tennessee,0.096664,Texas,0.00885,Utah,0.000681,Vermont,0.019741,Virginia,0.033356,Washington,0.003404,West Virginia,0.013615,Wisconsin,0.008169,Nebraska,0.01838,Missouri,0.004084,Alaska,0.004084,Idaho,0.020422,Arizona,0.010892,Arkansas,0.119129,California,0.015657,Colorado,0.003404,Connecticut,0.004084,Delaware,0.002723,"Washington, District of Columbia",0.065351,Florida,0.020422,Georgia,0.003404,Hawaii,0.034037,Illinois,0.004765,Mississippi,0.029272,Indiana,0.014976,Iowa,0.010211,Kansas,0.021103,Kentucky,0.006127,Louisiana,0.006807,Maine,0.014976,Maryland,0.034037,Massachusetts,0.042886,Michigan,0.019061,Minnesota,0.000681,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In the aftermath of the worst terrorist attack on Hispanic Americans in our country’s history, we hit pause on the campaign so I could be here in El Paso. El Paso has proven that it is stronger than any attack against it. But this moment has been a wake up call for America, and I see more clearly than ever what I need to do in this campaign.  

Now, we’re going to take this fight to the source, to the man that has caused this pain and placed us in this peril: Donald Trump. 

It’s going to take all of us in this next stage of our campaign. Will you make a contribution to help us win in 2020?",2019-08-15T14:18:41+0000,Beto for America,0,99,0,999,0.009464,Nebraska,0.022082,Pennsylvania,0.015773,Missouri,0.006309,Montana,0.018927,Nevada,0.015773,New Jersey,0.003155,New Mexico,0.078864,New York,0.009464,North Carolina,0.025237,Ohio,0.006309,Oklahoma,0.006309,Rhode Island,0.022082,Minnesota,0.012618,South Carolina,0.182965,Texas,0.009464,Vermont,0.022082,Virginia,0.025237,Washington,0.003155,West Virginia,0.015773,Wisconsin,0.012618,Alabama,0.009464,Oregon,0.006309,Mississippi,0.018927,Michigan,0.003155,North Dakota,0.003155,"Washington, District of Columbia",0.015773,Tennessee,0.003155,Connecticut,0.003155,Louisiana,0.003155,New Hampshire,0.003155,South Dakota,0.022082,Arizona,0.012618,Arkansas,0.113565,California,0.022082,Colorado,0.053628,Florida,0.028391,Massachusetts,0.012618,Georgia,0.006309,Hawaii,0.009464,Idaho,0.022082,Illinois,0.022082,Indiana,0.022082,Iowa,0.009464,Kansas,0.015773,Kentucky,0.009464,Maine,0.009464,Maryland,0.015773,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In light of the domestic terrorist attack in El Paso that left 22 dead, Gov. Abbott announced that he is establishing a state task force to combat acts of domestic terrorism. “Our top priority is to keep Texans safe in their communities,” said Abbott.",2019-08-14T18:57:27+0000,The Texan,0,99,1000,4999,1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You Are Here - A Come From Away Story is an intimate feature documentary that goes deep into the community of Gander, Newfoundland where 38 airliners carrying over 6,500 passengers were forced to land after the terrorist attacks on 9/11. The film pulls back the emotional layers surrounding the five days during which the community housed, fed and cared for the dislocated passengers.

In cinemas for one day only, Sept 11. 🎟: http://bit.ly/33mDveu",2019-08-14T16:45:08+0000,Fathom Events,0,99,10000,49999,0.019643,Alabama,0.042998,Pennsylvania,0.010501,Nevada,0.006789,New Hampshire,0.01729,New Jersey,0.009505,New Mexico,0.03639,New York,0.029329,North Carolina,0.002444,North Dakota,0.045442,Ohio,0.013126,Oklahoma,0.028967,Oregon,0.003892,Rhode Island,0.007785,Montana,0.016747,South Carolina,0.003983,South Dakota,0.021273,Tennessee,0.055038,Texas,0.006789,Utah,0.005341,Vermont,0.026251,Virginia,0.032679,Washington,0.007875,West Virginia,0.025165,Wisconsin,0.008871,Nebraska,0.027157,Missouri,0.006065,Alaska,0.007966,Idaho,0.025799,Arizona,0.010953,Arkansas,0.077668,California,0.018557,Colorado,0.009595,Connecticut,0.00516,Delaware,0.000724,"Washington, District of Columbia",0.062913,Florida,0.02245,Georgia,0.005341,Hawaii,0.036752,Illinois,0.007604,Mississippi,0.026523,Indiana,0.014031,Iowa,0.015027,Kansas,0.016837,Kentucky,0.010863,Louisiana,0.008056,Maine,0.014212,Maryland,0.02073,Massachusetts,0.041007,Michigan,0.020186,Minnesota,0.003711,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I am the victim of a cover-up.

I was the only black partner at the Pierce Bainbridge law firm and I am a double Harvard graduate. My mom came from the hills of Jamaica with nothing, my dad grew up in a lower-middle class Jewish household in Bensonhurst, Brooklyn, they put everything into making sure their children had opportunities to succeed. John Mark Pierce, my law school classmate, convinced me to leave my job and join his fledgling firm. Now both he, and his partners, have been trying to destroy my life since I blew the whistle on financial misconduct. With the help of the Putney Twombly and Littler Mendelson law firms, they have done unspeakable wrongs.
 
In an effort to muzzle me, Pierce Bainbridge enlisted an employee to fabricate ridiculous allegations of sexual misconduct.  Without any discussion, Pierce banned me by e-mail, locked me out of my accounts and banned the entire firm from communicating with me forever; Pierce relied on offensive racial stereotype to demonize me, less than one minute after I was locked out, he labeled me a “sexual assaulter” to all of my partners.  Pierce and General Counsel Carolynn K. Beck claimed the ban was due to the “nature of the allegations;” however, a white partner candidate labeled a “sexual harasser” by a female partner was interviewed by the firm shortly thereafter.  

Pierce Bainbridge hired Beck’s personal friend Michael D. Yim of the Putney Twombly firm to stage a “sham investigation”. Documents proving my innocence were buried, lies from the false accuser ignored, I was told no “due process” for me, extortionate threats of bogus arrest were made, a time of incident was provided, I was not in the vicinity, Yim then claimed he misspoke. Former NYPD detectives have said the “investigation” was a farce. 

Just like with any cover-up, things kept getting worse. 
 
John Mark Pierce then publicly branded me an “extortionist”, a “terrorist” and a “sexual predator"", defamatory lies which have spread nationwide. It was devastating to see my mom read an article with my picture next to a header stating: “sexual predator”. 

Pierce Bainbridge now publicly claims I was a “corrosive” bad hire, however, two weeks before I was banished, my fellow partners appointed me Co-Chair of Diversity and Inclusion, as well as Assigning Partner (in charge of case assignments for the entire firm). These same partners then chose personal greed over integrity and stabbed me in the back; betrayals I will never forget.  
 
These three law firms acting in concert have threatened, bullied, deceived and defamed. However, I refuse to cower, and I will not bend the knee. My mother came to this country alone, and despite much adversity, she worked hard to build a better life. My parents raised me to believe in the truth and to fight for what is right. I refuse to give up and House Lewis will stand strong. They have wounded me deeply with their lies, but I will continue to persevere and continue to expose facts; their day of reckoning will come. 
 
(Feel free to ""share"" this post.  A note in the comments.)",2019-08-13T23:12:26+0000,,0,99,0,999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I am the victim of a cover-up.

I was the only black partner at the Pierce Bainbridge law firm and I am a double Harvard graduate. My mom came from the hills of Jamaica with nothing, my dad grew up in a lower-middle class Jewish household in Bensonhurst, Brooklyn, they put everything into making sure their children had opportunities to succeed. John Mark Pierce, my law school classmate, convinced me to leave my job and join his fledgling firm. Now both he, and his partners, have been trying to destroy my life since I blew the whistle on financial misconduct. With the help of the Putney Twombly and Littler Mendelson law firms, they have done unspeakable wrongs.
 
In an effort to muzzle me, Pierce Bainbridge enlisted an employee to fabricate ridiculous allegations of sexual misconduct.  Without any discussion, Pierce banned me by e-mail, locked me out of my accounts and banned the entire firm from communicating with me forever; Pierce relied on offensive racial stereotype to demonize me, less than one minute after I was locked out, he labeled me a “sexual assaulter” to all of my partners.  Pierce and General Counsel Carolynn K. Beck claimed the ban was due to the “nature of the allegations;” however, a white partner candidate labeled a “sexual harasser” by a female partner was interviewed by the firm shortly thereafter.  

Pierce Bainbridge hired Beck’s personal friend Michael D. Yim of the Putney Twombly firm to stage a “sham investigation”. Documents proving my innocence were buried, lies from the false accuser ignored, I was told no “due process” for me, extortionate threats of bogus arrest were made, a time of incident was provided, I was not in the vicinity, Yim then claimed he misspoke. Former NYPD detectives have said the “investigation” was a farce. 

Just like with any cover-up, things kept getting worse. 
 
John Mark Pierce then publicly branded me an “extortionist”, a “terrorist” and a “sexual predator"", defamatory lies which have spread nationwide. It was devastating to see my mom read an article with my picture next to a header stating: “sexual predator”. 

Pierce Bainbridge now publicly claims I was a “corrosive” bad hire, however, two weeks before I was banished, my fellow partners appointed me Co-Chair of Diversity and Inclusion, as well as Assigning Partner (in charge of case assignments for the entire firm). These same partners then chose personal greed over integrity and stabbed me in the back; betrayals I will never forget.  
 
These three law firms acting in concert have threatened, bullied, deceived and defamed. However, I refuse to cower, and I will not bend the knee. My mother came to this country alone, and despite much adversity, she worked hard to build a better life. My parents raised me to believe in the truth and to fight for what is right. I refuse to give up and House Lewis will stand strong. They have wounded me deeply with their lies, but I will continue to persevere and continue to expose facts; their day of reckoning will come. 
 
(Feel free to ""share"" this post.  A note in the comments.)",2019-08-13T22:56:39+0000,,0,99,0,999,1,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Far-left terrorist group Antifa is wreaking havoc. That’s why I am working with President Trump to take action against them NOW. Join me. Add your name!,2019-08-13T17:18:51+0000,Walker 4 NC,100,499,5000,9999,0.017216,Alabama,0.001347,Rhode Island,0.008982,New Hampshire,0.016467,New Jersey,0.008683,New Mexico,0.038922,New York,0.025449,North Carolina,0.002395,North Dakota,0.038174,Ohio,0.014521,Oklahoma,0.018263,Oregon,0.032635,Pennsylvania,0.014521,South Carolina,0.004641,Nebraska,0.003144,South Dakota,0.024701,Tennessee,0.092365,Texas,0.010629,Utah,0.000449,Vermont,0.029341,Virginia,0.029042,Washington,0.004491,West Virginia,0.016467,Wisconsin,0.003743,Wyoming,0.011228,Nevada,0.00524,Montana,0.006737,Alaska,0.032635,Illinois,0.041467,Arizona,0.007036,Arkansas,0.103593,California,0.026198,Colorado,0.008383,Connecticut,0.002545,Delaware,0.087275,Florida,0.027844,Georgia,0.002096,Hawaii,0.009281,Idaho,0.017814,Indiana,0.016168,Missouri,0.008533,Iowa,0.00988,Kansas,0.012575,Kentucky,0.016168,Louisiana,0.004641,Maine,0.012575,Maryland,0.019012,Massachusetts,0.029042,Michigan,0.016317,Minnesota,0.008832,Mississippi,0.000299,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
